ra_j2000,dec_j2000,primary_name,gaiadr2_source_id,gaiaedr3_source_id,hip,hd,tic,2mass,wisea,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,gmag,bp_rp,radial_velocity,radial_velocity_error,ref_epoch,gaia_teff,gaia_teff_lower,gaia_teff_upper,gaia_radius,gaia_radius_lower,gaia_radius_upper,gaia_lum,gaia_lum_lower,gaia_lum_upper,spectrum_hires,spectrum_hires_resolution,spectrum_hires_nobs,spectrum_hires_snr,spectrum_harps,spectrum_harps_nobs,spectrum_harps_snr,spectrum_sophie,spectrum_sophie_nobs,spectrum_sophie_snr,spectrum_hermes,spectrum_hermes_snr,spectrum_hermes_nobs
352.3763231807486,-1.0358959199845,12 Psc,2643862402903084544,2643862402903084544,115951,221146,301329955,23293031-0102091,J232930.31-010209.5,352.37627644818,0.0204,-1.0360038627,0.0159,27.5348,0.0247,-10.513,0.024,-24.287,0.018,6.736706,0.784787,-14.93,0.16,J2016.0,5887.0,5862.5,5941.5,1.3566081523895264,1.3318346738815308,1.3679707050323486,1.991497278213501,1.986859917640686,1.996134638786316,,,,,true,65,544.6,,,,,,
76.9096388397565,9.4717804489492,13 Ori,3290765291786058496,3290765291786058496,23852,33021,284794221,05073831+0928185,,76.90961550425,0.0441,9.47008303109,0.0288,36.2462,0.0552,-5.179,0.057,-381.919,0.042,6.005716,0.80595,-21.97,0.21,J2016.0,5821.0,5786.75,5885.0,1.4794132709503174,1.4474107027053833,1.49697744846344,2.2639358043670654,2.2590887546539307,2.2687828540802,true,71600.0,1,73.0,,,,,,,,,
41.0499442308761,49.2284485192149,13 Per,438829629113960704,438829629114680704,12777,16895,302158903,02441197+4913423,J024412.13+491342.8,41.05222216366,0.1241,49.22805187168,0.1205,89.685,0.1638,334.708,0.182,-89.251,0.161,3.983001,0.692074,25.09,0.66,J2016.0,6282.5,6072.25,6353.25,1.3403078317642212,1.3106225728988647,1.4347302913665771,2.5213537216186523,2.5080244541168213,2.5346829891204834,true,71600.0,1,108.0,,,,,,,,,
242.6013153162529,43.8176409463358,14 Her,1385293808145621504,1385293808145621504,79248,145675,219483057,16102432+4349037,J161024.44+434900.5,242.60212681176,0.0222,43.81632083727,0.0268,55.8657,0.0291,131.745,0.028,-297.025,0.037,6.39524,1.002047,-13.99,0.15,J2016.0,5282.0,5209.33349609375,5533.0,1.0036839246749878,0.9146868586540222,1.0318806171417236,0.7064513564109802,0.7059177160263062,0.7069849967956543,true,71600.0,7,274.2,,,,,,,,,
230.3762467101875,73.4766878220886,14 UMi,1697598231905663616,1697598231905663616,75152,137686,1102582998,15213031+7328354,J152129.98+732836.6,230.37433303753,0.336,73.47698295984,0.3339,20.2328,0.3505,-122.458,0.39,66.404,0.407,7.277044,0.580066,-0.03,0.44,J2016.0,6516.89013671875,6443.53515625,6674.5,1.4592913389205933,1.3911863565444946,1.4927064180374146,3.4605116844177246,3.405315637588501,3.5157077312469482,,,,,,,,,,,,,
79.785314374634,40.0990514113722,15 Aur,188771135583573504,188771135583573504,24813,34411,409104974,05190848+4005565,J051909.51+400547.6,79.78833900873,0.1068,40.09609817128,0.0608,79.6021,0.1005,520.569,0.132,-664.488,0.097,4.525885,0.790791,66.53,0.14,J2016.0,5979.0,5839.0,6157.0,1.2711926698684692,1.1987543106079102,1.3328815698623657,1.860508680343628,1.8540173768997192,1.8669999837875366,true,71600.0,7,214.2,,,,,,,,,
240.2610853730992,33.303510965763,15 CrB,1323427759184545536,1323427759184545536,78459,143761,458494003,16010264+3318124,J160102.51+331804.6,240.26003097651,0.0329,33.300078769,0.0425,57.1076,0.0508,-198.278,0.043,-772.245,0.053,5.2328,0.798955,17.98,0.14,J2016.0,5852.5,5793.25,6008.25,1.3289930820465088,1.2609840631484985,1.3563164472579956,1.8668346405029297,1.8626638650894165,1.8710054159164429,true,71600.0,2,140.0,,,,,,,,,
312.4073637678912,12.5451274672635,15 Del,1760960887992601984,1760960887992601984,102805,198390,291152372,20493777+1232425,J204937.78+123243.4,312.4076040669,0.0244,12.54555866946,0.0124,33.0028,0.0322,52.776,0.031,97.02,0.023,5.888552,0.60345,5.2,0.16,J2016.0,6389.66650390625,6335.83349609375,6483.0,1.4170095920562744,1.3765028715133667,1.44119131565094,3.015456199645996,3.008794069290161,3.022118330001831,,,,,true,16,815.5,,,,,,
147.1473806245803,46.0210073914596,15 LMi,821455861647126656,821455861647126656,48113,84737,23969522,09483533+4601155,J094835.61+460114.6,147.14879992678,0.0493,46.0205969308,0.0348,53.1277,0.0773,221.75,0.063,-92.356,0.057,4.916553,0.787008,4.79,0.13,J2016.0,5907.33349609375,5822.5,6112.25,1.62907075881958,1.5216708183288574,1.6768876314163208,2.9116594791412354,2.901765823364258,2.921553134918213,true,71600.0,6,261.0,,,,,,,,,
328.1246533375628,28.7935418523188,15 Peg,1896396703077703936,1896396703077703936,107975,207978,326202925,21522991+2847367,J215229.87+284735.9,328.12435326523,0.0362,28.79326806253,0.0431,37.0591,0.0525,-59.169,0.062,-61.603,0.058,5.393223,0.626427,19.13,0.18,J2016.0,6382.0,6322.66650390625,6512.0,1.596016526222229,1.532929539680481,1.6261118650436401,3.8071210384368896,3.7930240631103516,3.8212180137634277,,,,,,,,,,,,,
301.0259198672861,17.0701879330789,15 Sge,1821708351374312064,1821708351374312064,98819,190406,275240386,20040620+1704125,J200405.93+170407.8,301.02411840852,0.023,17.06832350917,0.0214,56.2693,0.0433,-387.472,0.037,-419.497,0.03,5.645246,0.768505,5.19,0.13,J2016.0,5956.5,5910.0,6041.0,1.0697835683822632,1.0400651693344116,1.086683988571167,1.2979296445846558,1.295688271522522,1.3001710176467896,true,71600.0,2,156.3,,,,,,,,,
295.466552844129,50.517524746342,16 Cyg B,2135550755683407232,2135550755683407232,96901,186427,27533327,19415198+5031032,J194151.82+503102.2,295.46561283744,0.0139,50.5168016497,0.0222,47.3302,0.0171,-134.482,0.018,-162.698,0.027,6.073419,0.82616,-27.73,0.16,J2016.0,5777.25,5696.5,5890.0,1.1198002099990845,1.077338695526123,1.151772379875183,1.2585208415985107,1.2572907209396362,1.2597509622573853,true,71600.0,2,129.4,,,,,,,,,
295.4539729368777,50.5250609973296,16 Cyg C,2135550755683405952,2135550755683405952,96895,186408,27533341,19414896+5031305,J194148.79+503128.3,295.45293803824,0.0193,50.52435420311,0.0209,47.3239,0.0197,-148.034,0.028,-159.03,0.028,5.818073,0.813247,-27.21,0.15,J2016.0,5793.0,5743.0,5844.75,1.2510478496551514,1.2289921045303345,1.2729265689849854,1.5880225896835327,1.5860297679901123,1.5900154113769531,true,102700.0,5,212.4,,,,,,,,,
354.0970193472475,2.1022216400805,16 Psc,2646416259176624000,2646416259176624000,116495,221950,422629660,23362329+0206078,J233623.21+020608.5,354.09655092062,0.0528,2.10249307537,0.0398,30.6828,0.0625,-105.325,0.068,61.073,0.044,5.56184,0.635458,nan,nan,J2016.0,6378.0,6278.5,6488.5,1.7894165515899658,1.7289875745773315,1.8465824127197266,4.773705959320068,4.751655578613281,4.7957563400268555,true,71600.0,2,127.3,true,23,612.6,,,,,,
243.6682808607854,33.8575267185817,17 CrB B,1328866562170960384,1328866562170960384,79607,146361B,17542166,16144043+3351272,,243.66672417598,0.0115,33.85717773456,0.0152,44.134,0.0179,-290.86,0.015,-78.524,0.021,6.43822,0.781727,-14.79,0.14,J2016.0,5884.75,5859.0,5928.0,0.9749740362167358,0.9607993364334106,0.9835627675056458,1.0270531177520752,1.0260554552078247,1.0280507802963257,true,71600.0,2,120.9,,,,,,,,,
296.6066668696128,33.727598203788,17 Cyg,2035035223783462400,2035035223783462400,97295,187013,58445695,19462559+3343400,J194625.67+334335.4,296.60678841604,0.0473,33.72560570838,0.0563,47.6516,0.0675,22.745,0.061,-448.311,0.068,4.873973,0.642113,4.18,0.18,J2016.0,6321.0,6263.0,6406.66650390625,1.6027780771255493,1.560201644897461,1.632601261138916,3.694746494293213,3.6809983253479004,3.7084946632385254,,,,,,,,,,,,,
185.6334915214179,5.3054466302381,17 Vir,3900151160300881536,3900151160301345152,60353,107705,377227654,12223203+0518197,J122231.90+051819.7,185.6327413845,0.0368,5.30521597963,0.0302,33.341,0.0537,-168.058,0.045,-51.896,0.04,6.335243,0.701869,5.05,0.17,J2016.0,6084.5,6040.0,6157.5,1.2587441205978394,1.2290750741958618,1.277360200881958,1.9564520120620728,1.9524308443069458,1.9604731798171997,,,,,,,,,,,,,
83.1408347234216,57.2210707319484,18 Cam,269413338450710016,269413338450710016,25973,36066,321436233,05323377+5713160,J053233.93+571313.6,83.14174510793,0.0166,57.22007194258,0.013,23.1463,0.0224,110.898,0.019,-224.728,0.02,6.305798,0.749326,33.33,0.2,J2016.0,5967.9501953125,5836.66650390625,6020.7001953125,1.926528811454773,1.892918348312378,2.014169931411743,4.241764068603516,4.226539611816406,4.256988525390625,,,,,,,,,,,,,
11.3695309811917,-12.880808770118,18 Cet,2376087581593256448,2376087581593256448,3559,4307,92226990,00452869-1252504,J004528.66-125252.9,11.36937776735,0.0251,-12.88172208979,0.0133,30.8815,0.0328,-33.606,0.038,-205.497,0.034,5.997372,0.793657,-10.15,0.14,J2016.0,5842.5,5811.7998046875,5874.0,1.7364366054534912,1.717862844467163,1.7548301219940186,3.16524600982666,3.158108711242676,3.1723833084106445,,,,,,,,,,,,,
125.0160865030791,27.2177050473829,18 Cnc,683184784030475520,683184784030475520,40843,69897,302188141,08200385+2713038,,125.01599916401,0.0772,27.21602917222,0.0638,54.8749,0.0906,-17.475,0.096,-377.072,0.078,4.988862,0.65967,33.02,0.18,J2016.0,6322.0,6216.5,6361.0,1.323811411857605,1.3076283931732178,1.369125485420227,2.522115468978882,2.5107240676879883,2.5335068702697754,true,71600.0,1,111.0,,,,,,,,,
53.2326853798279,-9.4582609705181,18 Eri,5164707970261630080,5164707970261890560,16537,22049,118572803,03325591-0927298,,53.22829341518,0.1214,-9.45816821629,0.093,310.5773,0.1355,-974.758,0.16,20.876,0.12,3.465752,1.140298,nan,nan,J2016.0,4975.0,4686.33349609375,5495.66650390625,0.8306640982627869,0.6807236671447754,0.936149537563324,0.3808183968067169,0.37928128242492676,0.3823555111885071,true,71600.0,2,168.4,true,290,337.2,,,,,,
122.6659400049293,-13.7992060866962,18 Pup,5725122999630404096,5725122999630404096,40035,68146,422142487,08103984-1347575,J081039.66-134756.5,122.66479153592,0.0296,-13.79894741496,0.0231,44.3395,0.0531,-250.947,0.048,58.202,0.031,5.398911,0.657803,33.34,0.14,J2016.0,6300.0,6127.0,6381.25,1.3657400608062744,1.331182599067688,1.4439541101455688,2.64723801612854,2.6410813331604004,2.6533946990966797,,,,,true,135,1600.3,,,,,,
243.9052928148556,-8.369439479286,18 Sco,4345775217221821312,4345775217221821312,79672,146233,135656809,16153726-0822096,J161537.45-082215.2,243.90633606006,0.0659,-8.37164116155,0.0548,70.7371,0.0631,232.23,0.075,-495.378,0.067,5.327651,0.817077,11.9,0.13,J2016.0,5850.33349609375,5731.66650390625,6003.25,1.0302966833114624,0.9784771203994751,1.0734002590179443,1.1203192472457886,1.1175227165222168,1.1231157779693604,true,71600.0,2,136.5,true,300,532.6,,,,,,
254.0070465397105,65.1348046627437,19 Dra,1635375460141804800,1635375460142367104,82860,153597,289622310,16560170+6508054,J165602.10+650805.8,254.0095535449,0.4681,65.13502280368,0.4798,65.2904,0.547,237.185,0.581,49.077,0.584,4.750818,0.676355,-21.85,5.16,J2016.0,6271.0,6208.0,6321.5,1.2538864612579346,1.2339328527450562,1.2794649600982666,2.1905760765075684,2.1729137897491455,2.208238363265991,,,,,,,,,,,,,
25.6240105213668,20.2685126826973,2 Ari,96331172942614528,96331172942614528,7981,10476,113710966,01422977+2016073,J014229.55+201559.7,25.62258568628,0.1209,20.26551918226,0.0906,130.8234,0.1532,-300.737,0.137,-673.539,0.106,4.99968,1.022485,-33.58,0.17,J2016.0,5489.33349609375,5063.5,6576.0,0.7443567514419556,0.5186766982078552,0.8748200535774231,0.4532475173473358,0.45170915126800537,0.45478588342666626,true,102700.0,5,315.3,,,,,,,true,120.5668081318515,1
303.1077940576328,-12.6174975413665,2 Cap,6879764552737781888,6879764552737781888,99572,191862,14347470,20122586-1237025,,303.10867357042,0.0343,-12.61836715093,0.0194,35.4185,0.0351,193.111,0.039,-195.662,0.023,5.721998,0.645546,27.3,0.16,J2016.0,6345.26708984375,6299.19970703125,6378.0,1.4438823461532593,1.4290999174118042,1.465078353881836,3.0447940826416016,3.0371155738830566,3.0524725914001465,,,,,true,31,987.4,,,,,,
150.2527369843307,31.9236702818993,20 LMi,746545172372256384,746545172372256384,49081,86728,172954294,10010072+3155262,J100100.21+315520.6,150.24996758591,0.0697,31.92176197568,0.0648,66.9958,0.0921,-528.871,0.092,-429.376,0.074,5.204957,0.840548,56.01,0.17,J2016.0,5832.0,5625.0,6082.75,1.1615476608276367,1.0677562952041626,1.2486106157302856,1.4061733484268188,1.4004411697387695,1.4119055271148682,true,71600.0,4,116.2,,,,,,,true,201.3739743508217,1
153.4349117603448,-7.3840463236786,20 Sex,3772450512596239616,3772450512596239616,50100,88697,26261696,10134438-0723026,J101344.25-072302.6,153.43405306991,0.0267,-7.3839568904,0.0338,18.7177,0.0281,-191.603,0.032,20.123,0.038,7.097278,0.631247,14.33,0.61,J2016.0,6335.5,6299.19970703125,6366.5,1.4564297199249268,1.442280888557434,1.4732639789581299,3.0789127349853516,3.0433547496795654,3.1144707202911377,,,,,,,,,,,,,
256.3342110486961,54.4706319717146,21 Dra B,1420101696285626624,1420101696285626624,,154905,1271046655,,,256.33346232929,0.0586,54.47105361648,0.1115,36.7902,0.1171,-97.897,0.109,94.87,0.079,5.590328,0.638523,nan,nan,J2016.0,6382.56640625,6256.466796875,6587.93505859375,1.4564108848571777,1.3670234680175781,1.515710711479187,3.1713480949401855,3.1631646156311035,3.1795315742492676,,,,,,,,,,,,,
112.4831548659454,49.672459408319,22 Lyn,976893923544104576,976893923544104576,36439,58855,328324648,07295595+4940207,J072956.10+494019.8,112.48391749799,0.0777,49.67209103624,0.0791,49.0145,0.1406,111.047,0.102,-82.884,0.068,5.223932,0.642323,-26.96,0.19,J2016.0,6352.33349609375,6300.0,6422.0,1.310900330543518,1.2826130390167236,1.332769751548767,2.5209672451019287,2.512650489807129,2.5292840003967285,true,71600.0,1,90.0,,,,,,,,,
34.7863351618319,19.6877073836092,23 Ari,87044422856456192,87044422856456192,10810,14305,246942458,02190871+1941160,J021908.71+194114.4,34.78624142626,0.0262,19.68715053402,0.0229,30.8215,0.0316,-19.858,0.028,-125.291,0.025,6.694116,0.716031,3.06,0.3,J2016.0,6108.0,6062.75,6222.0,1.1493325233459473,1.1076020002365112,1.1665529012680054,1.656464695930481,1.6529897451400757,1.6599396467208862,,,,,,,,,,,,,
216.2991539590003,51.8507436733579,23 Boo,1604859511344338816,1604859511344724864,70497,126660,441709021,14251181+5151029,,216.29745615336,0.1311,51.84896726026,0.1374,69.0686,0.1579,-235.97,0.159,-399.696,0.169,3.917229,0.696922,-11.11,0.49,J2016.0,6265.0,6063.5,6358.33349609375,1.7988593578338623,1.746436357498169,1.9204039573669434,4.49131441116333,4.457984447479248,4.524644374847412,,,,,,,,,,,,,
236.0075773642366,2.5151668187904,23 Ser,4423865487962417024,4423865487962417024,77052,140538,459427073,15440182+0230548,J154401.78+023053.8,236.00738859967,0.0334,2.5145586194,0.0397,67.6007,0.036,-42.431,0.045,-136.845,0.054,5.700448,0.852508,19.12,0.15,J2016.0,5698.33349609375,5649.66650390625,5805.33349609375,0.9588682055473328,0.923847496509552,0.9754589796066284,0.873381495475769,0.8720706105232239,0.8746923804283142,true,71600.0,2,96.9,true,65,582.3,,,,,,
174.6667419974542,-13.2019392457419,24 Crt,3585098090614578688,3585098090614578688,56802,101198,40535161,11384002-1312071,J113840.11-131205.3,174.66716129711,0.0505,-13.20138220082,0.0457,37.245,0.073,91.849,0.076,125.335,0.051,5.357287,0.710318,-22.56,0.18,J2016.0,6211.5,6123.0,6228.66650390625,1.6952869892120361,1.685955286026001,1.74464750289917,3.854491949081421,3.840557098388672,3.86842679977417,,,,,true,85,1073.5,,,,,,
154.117010186588,28.6824829219053,24 LMi,741184091114529792,741184091114529792,50316,88986,1042868,10162809+2840571,J101628.06+284056.1,154.11667648063,0.0174,28.6820575745,0.0186,29.9864,0.0205,-65.871,0.021,-95.703,0.021,6.315048,0.805413,29.07,0.13,J2016.0,5782.0,5724.25,5830.0,1.5744588375091553,1.5486396551132202,1.6063874959945679,2.4961442947387695,2.4911017417907715,2.5011868476867676,true,71600.0,2,123.0,,,,,,,,,
36.8474570933072,10.1983241207776,25 Ari,24262652508028928,24262652508347520,11427,15228,381023498,02272336+1011539,J022723.17+101151.7,36.84612981442,0.0355,10.19742152692,0.0271,27.4277,0.0364,-293.92,0.045,-203.084,0.029,6.334228,0.617094,-39.54,0.25,J2016.0,6274.5,6169.03369140625,6393.4501953125,1.4390745162963867,1.3860245943069458,1.4887001514434814,2.8918631076812744,2.8854355812072754,2.8982906341552734,,,,,,,,,,,,,
263.748436426731,61.8745116216536,26 Dra,1439121018358632832,1439121018358632832,86036,160269,219777482,17345954+6152290,J173459.99+615223.5,263.75066378505,0.1742,61.87244003636,0.1754,69.2832,0.2004,236.247,0.226,-466.111,0.246,5.069048,0.812156,-15.35,0.32,J2016.0,5932.0,5800.0,6082.33349609375,1.1446233987808228,1.0887407064437866,1.1973164081573486,1.461586594581604,1.4521461725234985,1.4710270166397095,true,71600.0,1,96.0,,,,,,,,,
236.6108926421987,7.3530687446169,27 Ser,4430238051199001216,4430238051199001216,77257,141004,296740796,15462661+0721109,J154626.46+072110.3,236.60988904593,0.1995,7.35275868933,0.2534,83.9214,0.1501,-223.952,0.23,-69.763,0.279,4.246856,0.7825,-66.41,0.15,J2016.0,6017.0,5882.0,6157.0,1.3459277153015137,1.2854151725769043,1.4084184169769287,2.1392335891723633,2.1277642250061035,2.150702953338623,true,102700.0,5,226.4,true,2,394.0,,,,,,
38.2255912636355,15.0345355763261,29 Ari,75349600571311744,75349600571311744,11843,15814,408817657,02325413+1502042,J023254.12+150205.1,38.22549676633,0.094,15.03475367596,0.0653,34.1525,0.0994,-20.534,0.104,49.072,0.08,5.867583,0.728794,nan,nan,J2016.0,5905.33349609375,5780.0,5992.7001953125,1.586165189743042,1.5402534008026123,1.6556997299194336,2.7565712928771973,2.7441513538360596,2.768991231918335,,,,,true,17,515.4,,,,,,
291.3573248283673,24.9127750361306,3 Cyg,2023112497641814528,2023112497641814528,95492,182807,110541820,19252577+2454468,,291.35645874335,0.0115,24.90997127477,0.0194,35.3331,0.0245,-176.737,0.014,-630.847,0.025,6.065295,0.69185,-2.06,0.14,J2016.0,6131.60009765625,6075.7001953125,6201.0,1.3258448839187622,1.296333909034729,1.3503541946411133,2.2385945320129395,2.235544204711914,2.241644859313965,,,,,,,,,,,,,
39.2406059067153,24.6480556728041,30 Ari B,102082477749475200,102082477749475200,12184,16232,22874788,02365772+2438530,J023657.84+243853.3,39.24129515303,0.028,24.64800884963,0.0263,22.5107,0.0315,140.951,0.033,-10.536,0.028,6.979341,0.670816,12.89,0.61,J2016.0,6211.26708984375,6130.0,6269.25,1.3390247821807861,1.3143706321716309,1.3747637271881104,2.404322624206543,2.3966779708862305,2.4119672775268555,,,,,,,,,,,,,
142.2884522852106,-2.7507928976829,31 Hya B,3837746380705638656,3837746380705638656,,81997B,77549396,09290922-0245027,J092909.32-024503.0,142.28906890382,0.0246,-2.75086978992,0.0324,55.2676,0.0249,138.579,0.031,-17.301,0.034,6.948691,1.039395,11.46,0.16,J2016.0,5197.39501953125,5112.66650390625,5298.0,0.8131784796714783,0.7825884222984314,0.8403542637825012,0.4347197413444519,0.4338863790035248,0.43555310368537903,,,,,,,,,,,,,
335.9148528981547,20.848288722709,33 Peg,1778551970227817728,1778551970227817728,110548,212395,279563894,22233956+2050537,,335.91643686162,0.0335,20.84833685059,0.0358,29.8125,0.0436,333.057,0.037,10.827,0.039,6.160031,0.675714,-19.75,0.28,J2016.0,6612.25,6246.0,6979.0,1.2863377332687378,1.154694676399231,1.4416159391403198,2.849717617034912,2.8422484397888184,2.857186794281006,,,,,,,,,,,,,
154.1345384613359,23.5031129876422,35 Leo,725469767850488064,725469767850488064,50319,89010,95360265,10163231+2330111,J101632.14+233011.5,154.13356750149,0.2165,23.50325534553,0.2847,33.7721,0.258,-200.342,0.259,32.03,0.32,5.799452,0.833198,-34.9,0.35,J2016.0,5682.25,5637.0,5739.66650390625,1.9053605794906616,1.8674309253692627,1.9360733032226562,3.4098119735717773,3.3752238750457764,3.4444000720977783,,,,,,,,,,,,,
157.6565802587535,55.9805388010499,36 UMa,853819947756949120,853819947756949120,51459,90839,416519065,10303759+5558501,J103037.37+555849.9,157.65517382143,0.0484,55.98039377034,0.0622,77.2485,0.0805,-177.045,0.065,-32.634,0.089,4.673892,0.700737,8.3,0.19,J2016.0,6183.33349609375,6060.0,6321.5,1.1379780769348145,1.0887770652770996,1.184769868850708,1.7055058479309082,1.698998212814331,1.7120134830474854,,,,,,,,,,,,,
18.6001695667083,-7.9228258237704,37 Cet,2475331528340199936,2475331528340199936,5799,7439,284120761,01142403-0755222,,18.6007270003,0.0909,-7.9215902394,0.0642,41.5747,0.1058,124.225,0.137,278.007,0.137,5.016975,0.621345,22.11,0.24,J2016.0,6419.0,6380.0,6481.5,1.665449857711792,1.6334854364395142,1.6858733892440796,4.2425537109375,4.2169623374938965,4.2681450843811035,true,71600.0,1,106.0,true,20,789.5,,,,,,
103.8277764975233,25.3756954298746,37 Gem,3381727613874753536,3381727613874753536,33277,50692,80226651,06551867+2522320,J065518.64+252232.8,103.82759156605,0.0513,25.37580313543,0.0576,57.4559,0.0907,-37.595,0.053,24.234,0.039,5.602784,0.77304,-14.94,0.15,J2016.0,6060.0,5942.0,6295.33349609375,1.038217306137085,0.9620464444160461,1.0798618793487549,1.3096696138381958,1.3064876794815063,1.3128515481948853,true,71600.0,10,237.2,,,,,,,,,
140.1823377068346,51.266063942161,37 Lyn,1019361632454363904,1019361632454363904,45836,80290,251091413,09204376+5115577,J092043.77+511559.0,140.18208798822,0.0175,51.26670357696,0.0158,34.2518,0.0264,-35.156,0.02,143.918,0.019,6.033801,0.601628,-7.79,0.18,J2016.0,6369.09765625,6242.13330078125,6506.0,1.2857121229171753,1.2321723699569702,1.338546633720398,2.45072078704834,2.4452812671661377,2.456160306930542,,,,,,,,,,,,,
22.8073196647651,70.2645998246926,38 Cas,532462149551387776,532462149551387776,7078,9021,353168694,01311375+7015526,J013114.06+701551.9,22.80911852219,0.1723,70.26426647099,0.2001,36.2634,0.2608,136.672,0.223,-75.007,0.346,5.696995,0.65123,9.81,3.7,J2016.0,6311.0,6256.33349609375,6357.0,1.4810791015625,1.4597221612930298,1.5070749521255493,3.1350462436676025,3.10841703414917,3.161675453186035,,,,,,,,,,,,,
139.7103602543526,36.8020721791817,38 Lyn B,810952158347151488,810952158347151488,,80081B,801604587,,,139.71021308381,0.0373,36.80150701664,0.0303,24.3529,0.052,-26.514,0.054,-127.162,0.068,6.04855,0.730508,nan,nan,J2016.0,5409.0,5095.63330078125,7191.5,2.5541794300079346,1.444928526878357,2.877988338470459,5.031128406524658,5.00108003616333,5.061176776885986,,,,,,,,,,,,,
4.3513634335622,8.8758682284707,38 Psc C,2752315442434066688,2752315442434066688,1392,1317C,405213311,00172432+0852333,,4.35172838266,0.0253,8.87621325005,0.019,12.6848,0.0289,81.13,0.037,77.63,0.027,7.640023,0.626272,36.32,0.23,J2016.0,6502.08642578125,6348.8525390625,6881.54541015625,1.587158203125,1.4169474840164185,1.6646970510482788,4.056449890136719,4.033607482910156,4.079292297363281,,,,,,,,,,,,,
193.2964865688743,-3.553097572492,38 Vir,3679242575447826432,3679242575447826432,62875,111998,53304943,12531118-0333110,J125310.97-033311.1,193.2953155583,0.0299,-3.55311379177,0.0226,29.9081,0.0377,-262.971,0.058,-3.649,0.068,6.002443,0.625772,-7.3,0.32,J2016.0,6382.33349609375,6152.26708984375,6494.0,1.4751999378204346,1.4249030351638794,1.5875942707061768,3.253227710723877,3.2452569007873535,3.2611985206604004,,,,,true,135,2485.8,,,,,,
154.3105764466251,23.1062178286763,39 Leo,725398123501434496,725398123501434496,50384,89125,95360514,10171459+2306227,,154.30857900054,0.0595,23.10578207879,0.0601,44.9008,0.0699,-413.372,0.084,-98.047,0.087,5.677715,0.6894,37.17,0.21,J2016.0,6218.5,6134.0,6272.0,1.2123240232467651,1.19173002243042,1.245955228805542,1.9800431728363037,1.9721285104751587,1.9879578351974487,,,,,,,,,,,,,
4.4582578909562,16.3310141043672,39 Psc,2793413885704410112,2793413885704410112,1427,1352,52052933,00174997+1619518,J001750.14+161951.3,4.45928008628,0.0253,16.33088978576,0.0195,21.2445,0.0303,220.714,0.031,-27.972,0.029,7.101184,0.62731,8.63,0.18,J2016.0,6395.25,6343.0,6505.5,1.2547597885131836,1.2125908136367798,1.2755168676376343,2.3727171421051025,2.3638787269592285,2.3815555572509766,,,,,,,,,,,,,
238.3004049055699,13.1966262335873,39 Ser,1191518146611956096,1191518146611956096,77801,142267,172607904,15531211+1311489,J155311.99+131142.8,238.29971733596,0.1432,13.19413183605,0.1366,56.2405,0.2206,-150.618,0.164,-561.24,0.151,5.926571,0.791607,40.18,0.93,J2016.0,5852.5,5809.0,5908.5,0.9559983015060425,0.937962532043457,0.9703696370124817,0.9659944176673889,0.9613798260688782,0.9706090092658997,true,71600.0,3,157.6,,,,,,,,,
61.3344085357021,22.0089048195987,39 Tau,53112944270520832,53112944270520832,19076,25680,15736408,04052023+2200321,J040520.38+220030.7,61.33523408583,0.0334,22.00832433741,0.0194,59.4728,0.0361,172.212,0.04,-130.609,0.023,5.756682,0.803842,24.11,0.13,J2016.0,5843.0,5812.5,5870.0,1.0087264776229858,0.999468207359314,1.0193405151367188,1.068526029586792,1.0667322874069214,1.0703197717666626,,,,,,,,,,,,,
19.2458583384248,-2.2791586664078,40 Cet,2531792756096759296,2531792756096759296,5985,7727,248387672,01165898-0216446,J011659.18-021646.4,19.24700920358,0.0207,-2.27978253907,0.0156,34.8143,0.0251,258.74,0.033,-140.371,0.022,6.395237,0.713359,5.93,0.18,J2016.0,6106.0,6077.5,6148.75,1.174479365348816,1.1582046747207642,1.1855204105377197,1.7274786233901978,1.723703384399414,1.7312538623809814,true,71600.0,1,96.0,,,,,,,,,
63.8179984124769,-7.6528696608384,40 Eri,3195919528988725120,3195919528989223040,19849,26965,67772871,04151651-0739068,J041513.97-073951.7,63.80795300602,0.0976,-7.66807781502,0.0697,199.608,0.1208,-2240.085,0.135,-3421.809,0.094,4.179894,1.041245,-42.62,0.42,J2016.0,5196.0,5012.0,5530.0,0.834473729133606,0.7367170453071594,0.8968686461448669,0.4572952091693878,0.45526060461997986,0.4593298137187958,true,71600.0,3,6.4,true,12,281.8,,,,,,
197.9683076116927,27.87818397485,43 Com,1460229369573307264,1460229442589223424,64394,114710,445070560,13115238+2752411,J131151.73+275251.1,197.96428161337,0.1086,27.88210537252,0.0733,108.725,0.1645,-800.72,0.121,882.301,0.089,4.093279,0.762059,5.6,0.19,J2016.0,6097.5,5956.5,6158.0,1.1050844192504883,1.0834770202636719,1.1580219268798828,1.5208728313446045,1.5123355388641357,1.5294101238250732,,,,,,,,,,,,,
